PlayerID,Player,Pos,Age,Tm,Year,G,GS,MP,PTS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TARGET
caldwke01,Kentavious Caldwell-Pope,SG,20,DET,2014,80,41,1583,470,182,460,0.39565217391304347,59,185,0.31891891891891894,123,275,0.44727272727272727,0.4597826086956522,47,61,0.7704918032786885,38,118,156,55,75,12,28,145,TRUE
calipde01,Demetrius Calip,PG,22,LAL,1992,7,0,58,11,4,18,0.2222222222222222,1,5,0.2,3,13,0.23076923076923078,0.25,2,3,0.6666666666666666,1,4,5,12,1,0,5,8,FALSE
callori01,Rick Calloway,SG,24,SAC,1991,64,0,678,205,75,192,0.390625,0,2,0,75,190,0.39473684210526316,0.390625,55,79,0.6962025316455697,25,53,78,61,22,7,51,98,FALSE
cambrde01,Dexter Cambridge,SF,23,DAL,1993,53,13,885,370,151,312,0.483974359,0,4,0,151,308,0.4902597402597403,0.483974359,68,99,0.6868686868686869,88,79,167,58,24,6,63,128,FALSE
cambyma01,Marcus Camby,C,22,TOR,1997,63,38,1897,935,375,778,0.4820051413881748,2,14,0.14285714285714285,373,764,0.4882198952879581,0.4832904884318766,183,264,0.6931818181818182,131,263,394,97,66,130,134,214,TRUE
campbel01,Elden Campbell,PF,22,LAL,1991,52,0,380,144,56,123,0.45528455284552843,0,0,NA,56,123,0.45528455284552843,0.45528455284552843,32,49,0.6530612244897959,40,56,96,10,11,38,16,71,TRUE
campbto01,Tony Campbell,SF,22,DET,1985,56,0,625,316,130,262,0.4961832061068702,0,1,0,130,261,0.49808429118773945,0.4961832061068702,56,70,0.8,41,48,89,24,28,3,69,107,TRUE
canaais01,Isaiah Canaan,PG,22,HOU,2014,22,0,252,101,31,87,0.3563218390804598,18,55,0.32727272727272727,13,32,0.40625,0.45977011494252873,21,29,0.7241379310344828,7,17,24,22,8,4,21,25,TRUE
capelca01,Clint Capela,C,20,HOU,2015,12,0,90,32,14,29,0.4827586206896552,0,0,NA,14,29,0.4827586206896552,0.4827586206896552,4,23,0.17391304347826086,10,26,36,2,1,9,5,14,TRUE
caracde01,Derrick Caracter,C,22,LAL,2011,41,0,215,81,32,66,0.48484848484848486,0,0,NA,32,66,0.48484848484848486,0.48484848484848486,17,23,0.7391304347826086,19,24,43,7,4,10,19,47,FALSE
cardibr01,Brian Cardinal,PF,23,DET,2001,15,0,126,31,10,31,0.3225806451612903,0,5,0,10,26,0.38461538461538464,0.3225806451612903,11,18,0.6111111111111112,8,15,23,3,7,2,9,27,TRUE
carlige01,Geno Carlisle,SG,28,POR,2005,6,0,16,8,2,3,0.6666666666666666,0,0,NA,2,3,0.6666666666666666,0.6666666666666666,4,6,0.6666666666666666,1,0,1,1,0,0,1,1,FALSE
carliri01,Rick Carlisle,SG,25,BOS,1985,38,0,179,67,26,67,0.3880597014925373,0,2,0,26,65,0.4,0.3880597014925373,15,17,0.8823529411764706,8,13,21,25,3,0,19,21,TRUE
carnero01,Rodney Carney,SF,22,PHI,2007,67,35,1169,442,182,392,0.4642857142857143,25,72,0.3472222222222222,157,320,0.490625,0.4961734693877551,53,87,0.6091954022988506,39,89,128,26,38,23,43,118,TRUE
carran01,Antoine Carr,PF,23,ATL,1985,62,15,1195,499,198,375,0.528,2,6,0.3333333333333333,196,369,0.5311653116531165,0.5306666666666666,101,128,0.7890625,79,153,232,80,29,78,108,219,TRUE
carrch01,Chris Carr,SG,21,PHO,1996,60,10,590,240,90,217,0.4147465437788018,11,42,0.2619047619047619,79,175,0.4514285714285714,0.4400921658986175,49,60,0.8166666666666667,27,75,102,43,10,5,40,77,TRUE
carrco01,Cory Carr,SG,23,CHI,1999,42,7,624,171,71,216,0.3287037037037037,5,30,0.16666666666666666,66,186,0.3548387096774194,0.3402777777777778,24,32,0.75,8,41,49,66,21,7,46,66,FALSE
carrode01,DeMarre Carroll,SF,23,MEM,2010,71,1,795,209,88,222,0.3963963963963964,0,6,0,88,216,0.4074074074074074,0.3963963963963964,33,53,0.6226415094339622,53,97,150,33,28,9,24,107,TRUE
carrojo01,Joe Barry Carroll,C,22,GSW,1981,82,NA,2919,1547,616,1254,0.49122807017543857,0,2,0,616,1252,0.49201277955271566,0.49122807017543857,315,440,0.7159090909090909,274,485,759,117,50,121,243,313,TRUE
carroma01,Matt Carroll,SG,23,POR/SAS,2004,16,0,70,19,7,16,0.4375,1,3,0.3333333333333333,6,13,0.46153846153846156,0.46875,4,6,0.6666666666666666,1,5,6,2,1,0,6,8,TRUE
carruji01,Jimmy Carruth,PF,27,MIL,1997,4,0,21,5,2,3,0.6666666666666666,0,0,NA,2,3,0.6666666666666666,0.6666666666666666,1,1,1,0,4,4,0,0,2,1,4,FALSE
cartean01,Anthony Carter,PG,24,MIA,2000,79,30,1859,498,201,509,0.3948919449901768,3,23,0.13043478260869565,198,486,0.4074074074074074,0.39783889980353637,93,124,0.75,48,151,199,378,93,5,173,167,TRUE
cartebu01,Butch Carter,SF,22,LAL,1981,54,NA,672,301,114,247,0.46153846153846156,3,10,0.3,111,237,0.46835443037974683,0.4676113360323887,70,95,0.7368421052631579,34,31,65,52,23,1,50,99,TRUE
carteho01,Howard Carter,SG,22,DEN,1984,55,5,688,342,145,316,0.4588607594936709,5,19,0.2631578947368421,140,297,0.4713804713804714,0.46677215189873417,47,61,0.7704918032786885,38,48,86,71,19,4,42,81,FALSE
cartema01,Maurice Carter,SG,27,LAL/NOH,2004,10,0,110,42,11,35,0.3142857142857143,4,11,0.36363636363636365,7,24,0.2916666666666667,0.37142857142857144,16,20,0.8,2,9,11,4,0,0,9,10,FALSE
cartemi01,Michael Carter-Williams,PG,22,PHI,2014,70,70,2414,1167,427,1054,0.40512333965844405,55,208,0.2644230769230769,372,846,0.4397163120567376,0.4312144212523719,258,367,0.7029972752043597,101,336,437,441,130,43,247,213,TRUE
cartere01,Reggie Carter,SG,23,NYK,1981,60,NA,536,169,59,179,0.329608939,0,3,0,59,176,0.3352272727272727,0.329608939,51,69,0.7391304347826086,30,39,69,76,22,2,38,68,FALSE
cartevi01,Vince Carter,SF,22,TOR,1999,50,49,1760,913,345,766,0.45039164490861616,19,66,0.2878787878787879,326,700,0.4657142857142857,0.46279373368146215,204,268,0.7611940298507462,94,189,283,149,55,77,110,140,TRUE
cartwbi01,Bill Cartwright,C,22,NYK,1980,82,NA,3150,1781,665,1215,0.5473251028806584,0,0,NA,665,1215,0.5473251028806584,0.5473251028806584,451,566,0.7968197879858657,194,532,726,165,48,101,222,279,TRUE
cassesa01,Sam Cassell,PG,24,HOU,1994,66,6,1122,440,162,388,0.4175257731958763,26,88,0.29545454545454547,136,300,0.4533333333333333,0.45103092783505155,90,107,0.8411214953271028,25,109,134,192,59,7,94,136,TRUE
casspom01,Omri Casspi,SF,21,SAC,2010,77,31,1931,792,300,672,0.44642857142857145,75,203,0.3694581280788177,225,469,0.47974413646055436,0.5022321428571429,117,174,0.6724137931034483,75,274,349,95,54,17,98,125,TRUE
catlete01,Terry Catledge,PF,22,PHI,1986,64,7,1092,494,202,431,0.46867749419953597,0,4,0,202,427,0.47306791569086654,0.46867749419953597,90,139,0.6474820143884892,107,165,272,21,31,8,69,127,TRUE
catoke01,Kelvin Cato,C,23,POR,1998,74,8,1007,282,98,229,0.4279475982532751,0,3,0,98,226,0.4336283185840708,0.4279475982532751,86,125,0.688,91,161,252,23,29,94,44,164,TRUE
cattabo01,Bobby Cattage,PF,23,UTA,1982,49,0,337,150,60,135,0.4444444444444444,0,2,0,60,133,0.45112781954887216,0.4444444444444444,30,41,0.7317073170731707,22,51,73,7,7,0,18,58,FALSE
caulewi01,Willie Cauley-Stein,C,22,SAC,2016,66,39,1412,463,191,339,0.5634218289085545,0,2,0,191,337,0.5667655786350149,0.5634218289085545,81,125,0.648,134,218,352,37,48,66,46,146,TRUE
causwdu01,Duane Causwell,C,22,SAC,1991,76,55,1719,525,210,413,0.5084745762711864,0,0,NA,210,413,0.5084745762711864,0.5084745762711864,105,165,0.6363636363636364,141,250,391,69,49,148,96,225,TRUE
cavenro01,Ron Cavenall,C,25,NYK,1985,53,2,653,78,28,86,0.32558139534883723,0,0,NA,28,86,0.32558139534883723,0.32558139534883723,22,39,0.5641025641025641,53,113,166,19,12,42,45,123,FALSE
cebalce01,Cedric Ceballos,SF,21,PHO,1991,63,0,730,519,204,419,0.48687350835322196,1,6,0.16666666666666666,203,413,0.4915254237288136,0.4880668257756563,110,166,0.6626506024096386,77,73,150,35,22,5,69,70,TRUE
celesjo01,John Celestand,PG,22,LAL,2000,16,0,185,37,15,45,0.3333333333333333,2,9,0.2222222222222222,13,36,0.3611111111111111,0.35555555555555557,5,6,0.8333333333333334,1,10,11,20,7,0,16,22,FALSE
chalmli01,Lionel Chalmers,PG,24,LAC,2005,36,0,433,111,42,125,0.336,12,49,0.24489795918367346,30,76,0.39473684210526316,0.384,15,24,0.625,4,27,31,51,13,0,24,30,FALSE
chalmma01,Mario Chalmers,PG,22,MIA,2009,82,82,2626,818,278,662,0.4199395770392749,114,311,0.3665594855305466,164,351,0.4672364672364672,0.5060422960725075,148,193,0.7668393782383419,37,191,228,403,160,8,165,240,TRUE
chambto01,Tom Chambers,PF,22,SDC,1982,81,58,2682,1392,554,1056,0.5246212121212122,0,2,0,554,1054,0.5256166982922201,0.5246212121212122,284,458,0.6200873362445415,211,350,561,146,58,46,220,341,TRUE
champmi01,Mike Champion,SF,24,SEA,1989,2,0,4,0,0,3,0,0,1,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,1,2,FALSE
chandty01,Tyson Chandler,C,19,CHI,2002,71,31,1389,436,151,304,0.4967105263157895,0,0,NA,151,304,0.4967105263157895,0.4967105263157895,134,222,0.6036036036036037,114,229,343,54,28,93,99,179,TRUE
chandwi01,Wilson Chandler,SF,20,NYK,2008,35,16,685,255,106,242,0.4380165289256198,9,30,0.3,97,212,0.45754716981132076,0.45661157024793386,34,54,0.6296296296296297,38,89,127,33,15,16,27,83,TRUE
chapmre01,Rex Chapman,SG,21,CHH,1989,75,44,2219,1267,526,1271,0.4138473642800944,60,191,0.31413612565445026,466,1080,0.43148148148148147,0.4374508261211644,155,195,0.7948717948717948,74,113,187,176,70,25,113,167,TRUE
charllo01,Lorenzo Charles,SF,22,ATL,1986,36,0,273,122,49,88,0.5568181818181818,0,0,NA,49,88,0.5568181818181818,0.5568181818181818,24,36,0.6666666666666666,13,26,39,8,2,6,18,37,FALSE
cheanca01,Calbert Cheaney,SG,22,WSB,1994,65,21,1604,779,327,696,0.4698275862068966,1,23,0.043478260869565216,326,673,0.48439821693907875,0.47054597701149425,124,161,0.7701863354037267,88,102,190,126,63,10,108,148,TRUE
cherrwi01,Will Cherry,PG,23,CLE,2015,8,0,69,15,5,19,0.2631578947368421,2,9,0.2222222222222222,3,10,0.3,0.3157894736842105,3,6,0.5,1,4,5,8,6,1,4,10,FALSE
chievde01,Derrick Chievous,SF,21,HOU,1989,81,1,1539,750,277,634,0.43690851735015773,5,24,0.20833333333333334,272,610,0.4459016393442623,0.44085173501577285,191,244,0.7827868852459017,114,142,256,77,48,11,136,161,FALSE
chilcpe01,Pete Chilcutt,PF,23,SAC,1992,69,2,817,251,113,250,0.452,2,2,1,111,248,0.4475806451612903,0.456,23,28,0.8214285714285714,78,109,187,38,32,17,41,70,TRUE
childch01,Chris Childs,PG,27,NJN,1995,53,11,1021,308,106,279,0.37992831541218636,41,125,0.328,65,154,0.42207792207792205,0.45340501792114696,55,73,0.7534246575342466,14,55,69,219,42,3,76,116,TRUE
childjo01,Josh Childress,SG,21,ATL,2005,80,44,2376,807,302,642,0.470404984,13,56,0.23214285714285715,289,586,0.4931740614334471,0.48052959501557635,190,231,0.8225108225108225,195,287,482,151,74,35,106,184,TRUE
childra01,Randolph Childress,PG,23,POR,1996,28,0,250,85,25,79,0.31645569620253167,13,47,0.2765957446808511,12,32,0.375,0.3987341772151899,22,27,0.8148148148148148,1,18,19,32,8,1,28,22,FALSE
chrisdi01,Dionte Christmas,SF,27,PHO,2014,31,0,198,71,22,62,0.3548387096774194,9,31,0.2903225806451613,13,31,0.41935483870967744,0.4274193548387097,18,24,0.75,13,25,38,8,2,3,6,19,FALSE
chrisdo01,Doug Christie,SG,22,LAL,1993,23,0,332,142,45,106,0.42452830188679247,2,12,0.16666666666666666,43,94,0.4574468085106383,0.4339622641509434,50,66,0.7575757575757576,24,27,51,53,22,5,50,53,TRUE
chrisma01,Marquese Chriss,PF,19,PHO,2017,82,75,1743,753,284,632,0.44936708860759494,72,224,0.32142857142857145,212,408,0.5196078431372549,0.5063291139240507,113,181,0.6243093922651933,96,252,348,60,67,70,108,263,TRUE
chrispa01,Patrick Christopher,SG,26,UTA,2015,4,1,29,6,3,12,0.25,0,4,0,3,8,0.375,0.25,0,0,NA,2,4,6,0,1,0,1,6,FALSE
chrisra01,Rakeem Christmas,PF,24,IND,2016,1,0,6,4,2,2,1,0,0,NA,2,2,1,1,0,0,NA,1,0,1,0,0,0,0,1,FALSE
chrisse01,Semaj Christon,PG,24,OKC,2017,64,1,973,183,77,223,0.3452914798206278,12,63,0.19047619047619047,65,160,0.40625,0.3721973094170404,17,31,0.5483870967741935,19,68,87,130,28,7,43,79,FALSE
churcro01,Robert Churchwell,SG,23,GSW,1996,4,0,20,6,3,8,0.375,0,0,NA,3,8,0.375,0.375,0,0,NA,0,3,3,1,0,0,2,1,FALSE
clarkca01,Carlos Clark,SG,23,BOS,1984,31,0,127,54,19,52,0.36538461538461536,0,2,0,19,50,0.38,0.36538461538461536,16,18,0.8888888888888888,7,10,17,17,8,1,12,13,FALSE
clarkco01,Coty Clarke,SF,23,BOS,2016,3,0,6,6,2,4,0.5,2,2,1,0,2,0,0.75,0,0,NA,0,1,1,0,0,0,1,0,FALSE
clarkea01,Earl Clark,PF,22,PHO,2010,51,0,383,140,56,151,0.3708609271523179,2,5,0.4,54,146,0.3698630136986301,0.37748344370860926,26,36,0.7222222222222222,18,44,62,21,7,13,23,25,TRUE
clarkia01,Ian Clark,SG,22,UTA,2014,23,0,172,68,26,67,0.3880597014925373,11,31,0.3548387096774194,15,36,0.4166666666666667,0.4701492537313433,5,7,0.7142857142857143,3,16,19,15,8,2,14,24,TRUE
clarkjo01,Jordan Clarkson,PG,22,LAL,2015,59,38,1476,703,267,596,0.44798657718120805,38,121,0.3140495867768595,229,475,0.48210526315789476,0.4798657718120805,131,158,0.8291139240506329,56,135,191,206,51,12,96,109,TRUE
clarkke01,Keon Clark,C,23,DEN,1999,28,0,409,93,36,80,0.45,0,1,0,36,79,0.45569620253164556,0.45,21,37,0.5675675675675675,36,60,96,10,10,31,21,52,TRUE
clavevi01,Victor Claver,SF,24,POR,2013,49,16,812,187,74,189,0.3915343915343915,25,87,0.28735632183908044,49,102,0.4803921568627451,0.4576719576719577,14,30,0.4666666666666667,31,88,119,43,26,12,43,75,FALSE
claxtch01,Charles Claxton,C,25,BOS,1996,3,0,7,2,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,2,0,2,0,2,0,0,1,1,4,FALSE
claxtsp01,Speedy Claxton,PG,23,PHI,2002,67,18,1528,480,181,452,0.4004424778761062,4,33,0.12121212121212122,177,419,0.4224343675417661,0.40486725663716816,114,136,0.8382352941176471,46,114,160,198,95,6,95,145,TRUE
cleavma01,Mateen Cleaves,PG,23,DET,2001,78,8,1268,422,160,400,0.4,5,17,0.29411764705882354,155,383,0.4046997389033943,0.40625,97,137,0.708029197,26,106,132,207,49,1,139,153,TRUE
closske01,Keith Closs,C,21,LAC,1998,58,1,740,232,93,207,0.4492753623188406,0,0,NA,93,207,0.4492753623188406,0.4492753623188406,46,77,0.5974025974025974,63,105,168,19,12,81,38,73,FALSE
cofferi01,Richard Coffey,SF,25,MIN,1991,52,1,320,68,28,75,0.37333333333333335,0,1,0,28,74,0.3783783783783784,0.37333333333333335,12,22,0.5454545454545454,42,37,79,3,6,4,5,45,FALSE
cofiefr01,Fred Cofield,PG,24,NYK,1986,45,1,469,165,75,184,0.4076086956521739,3,15,0.2,72,169,0.4260355029585799,0.4157608695652174,12,20,0.6,6,40,46,82,20,3,49,65,FALSE
cokerjo01,John Coker,C,24,PHO,1996,5,0,11,8,4,5,0.8,0,0,NA,4,5,0.8,0.8,0,0,NA,2,0,2,1,0,1,0,1,FALSE
colembe01,Ben Coleman,C,25,NJN,1987,68,7,1029,452,182,313,0.5814696485623003,0,1,0,182,312,0.5833333333333334,0.5814696485623003,88,121,0.7272727272727273,99,189,288,37,32,31,94,200,TRUE
colemde01,Derrick Coleman,PF,23,NJN,1991,74,68,2602,1364,514,1100,0.4672727272727273,13,38,0.34210526315789475,501,1062,0.4717514124293785,0.4731818181818182,323,442,0.7307692307692307,269,490,759,163,71,99,217,217,TRUE
colemno01,Norris Coleman,SF,26,LAC,1988,29,11,431,153,66,191,0.34554973821989526,1,2,0.5,65,189,0.3439153439153439,0.3481675392670157,20,36,0.5555555555555556,36,45,81,13,11,6,16,51,FALSE
coleno01,Norris Cole,PG,23,MIA,2012,65,2,1260,441,177,450,0.3933333333333333,21,76,0.27631578947368424,156,374,0.41711229946524064,0.4166666666666667,66,85,0.7764705882352941,21,70,91,133,44,2,105,124,TRUE
colesbi01,Bimbo Coles,PG,22,MIA,1991,82,9,1355,401,162,393,0.4122137404580153,6,34,0.17647058823529413,156,359,0.43454038997214484,0.4198473282442748,71,95,0.7473684210526316,56,97,153,232,65,12,98,149,TRUE
colliar01,Art Collins,SG,26,ATL,1981,29,NA,395,94,35,99,0.35353535353535354,0,2,0,35,97,0.36082474226804123,0.35353535353535354,24,36,0.6666666666666666,19,22,41,25,11,1,32,35,FALSE
collida01,Darren Collison,PG,22,NOH,2010,76,37,2109,946,376,789,0.47655259822560203,46,115,0.4,330,674,0.4896142433234421,0.5057034220532319,148,174,0.8505747126436781,41,151,192,432,78,4,202,92,TRUE
collido02,Don Collins,SF,22,ATL/WSB,1981,81,NA,1845,931,360,811,0.4438964241676942,0,6,0,360,805,0.4472049689440994,0.4438964241676942,211,272,0.7757352941176471,129,139,268,190,104,25,174,259,TRUE
collija01,James Collins,SG,24,LAC,1998,23,0,103,59,21,55,0.38181818181818183,9,20,0.45,12,35,0.34285714285714286,0.4636363636363636,8,14,0.5714285714285714,7,7,14,3,6,3,8,12,FALSE
collija02,Jason Collier,C,23,HOU,2001,23,0,222,71,27,71,0.38028169014084506,0,1,0,27,70,0.38571428571428573,0.38028169014084506,17,24,0.7083333333333334,12,25,37,6,2,3,11,27,TRUE
collija03,Jarron Collins,C,23,UTA,2002,70,68,1440,450,158,343,0.4606413994169096,0,1,0,158,342,0.4619883040935672,0.4606413994169096,134,181,0.7403314917127072,138,158,296,58,29,22,56,234,TRUE
collija04,Jason Collins,C,23,NJN,2002,77,9,1407,350,117,278,0.420863309,1,2,0.5,116,276,0.42028985507246375,0.4226618705035971,115,164,0.7012195121951219,132,169,301,81,29,47,72,173,TRUE
collima01,Mardy Collins,SF,22,NYK,2007,52,9,777,235,87,228,0.3815789473684211,13,47,0.2765957446808511,74,181,0.4088397790055249,0.4100877192982456,48,82,0.5853658536585366,28,76,104,83,32,3,57,75,FALSE
collini01,Nick Collison,C,24,SEA,2005,82,4,1396,463,190,354,0.536723164,0,3,0,190,351,0.5413105413105413,0.536723164,83,118,0.7033898305084746,156,220,376,32,34,50,62,252,TRUE
collish01,Sherron Collins,PG,23,CHA,2011,20,0,66,17,7,25,0.28,2,10,0.2,5,15,0.3333333333333333,0.32,1,1,1,0,5,5,8,2,0,4,2,FALSE
colsose01,Sean Colson,PG,25,ATL/HOU,2001,13,0,44,15,6,24,0.25,1,5,0.2,5,19,0.2631578947368421,0.2708333333333333,2,4,0.5,2,4,6,10,1,0,2,6,FALSE
coltest01,Steve Colter,PG,22,POR,1985,78,22,1462,556,216,477,0.4528301886792453,26,74,0.35135135135135137,190,403,0.47146401985111663,0.480083857,98,130,0.7538461538461538,40,110,150,243,75,9,112,142,TRUE
combsle01,Leroy Combs,SF,23,IND,1984,48,0,446,218,81,163,0.49693251533742333,0,3,0,81,160,0.50625,0.49693251533742333,56,91,0.6153846153846154,19,37,56,38,23,18,46,49,FALSE
comegda01,Dallas Comegys,PF,23,NJN,1988,75,17,1122,418,156,363,0.4297520661157025,0,1,0,156,362,0.430939227,0.4297520661157025,106,150,0.7066666666666667,54,164,218,65,36,70,116,175,FALSE
conlemi01,Mike Conley,PG,20,MEM,2008,53,46,1381,498,189,442,0.4276018099547511,30,91,0.32967032967032966,159,351,0.452991453,0.46153846153846156,90,123,0.7317073170731707,21,118,139,222,44,2,89,85,TRUE
conloma01,Marty Conlon,C,24,SEA,1992,45,1,381,120,48,101,0.4752475247524752,0,0,NA,48,101,0.4752475247524752,0.4752475247524752,24,32,0.75,33,36,69,12,9,7,27,40,TRUE
connapa01,Pat Connaughton,SG,23,POR,2016,34,0,143,36,13,49,0.2653061224489796,5,21,0.23809523809523808,8,28,0.2857142857142857,0.3163265306122449,5,5,1,11,21,32,10,2,0,10,6,TRUE
connele01,Lester Conner,PG,23,GSW,1983,75,10,1416,369,145,303,0.47854785478547857,0,4,0,145,299,0.48494983277591974,0.47854785478547857,79,113,0.6991150442477876,69,152,221,253,116,7,99,141,TRUE
conrowi01,Will Conroy,SG,24,MEM/LAC,2007,7,0,52,0,0,3,0,0,0,NA,0,3,0,0,0,4,0,3,4,7,9,0,0,2,7,FALSE
cookan01,Anthony Cook,PF,23,DEN,1991,58,25,1121,307,118,283,0.4169611307420495,0,3,0,118,280,0.42142857142857143,0.4169611307420495,71,129,0.5503875968992248,134,192,326,26,35,72,50,100,FALSE
cookbr01,Brian Cook,C,23,LAL,2004,35,2,442,155,67,141,0.475177305,0,5,0,67,136,0.49264705882352944,0.475177305,21,28,0.75,31,70,101,20,16,16,17,64,TRUE
cookda01,Darwin Cook,SG,22,NJN,1981,81,NA,1980,904,383,819,0.46764346764346765,6,25,0.24,377,794,0.4748110831234257,0.4713064713064713,132,180,0.7333333333333333,96,140,236,297,141,36,176,197,TRUE
cookda02,Daequan Cook,SG,20,MIA,2008,59,19,1441,518,196,514,0.38132295719844356,79,238,0.3319327731092437,117,276,0.42391304347826086,0.4581712062256809,47,57,0.8245614035087719,20,157,177,75,23,9,63,157,TRUE
cookeda01,David Cooke,PF,22,SAC,1986,6,0,38,9,2,11,0.18181818181818182,0,0,NA,2,11,0.18181818181818182,0.18181818181818182,5,10,0.5,5,5,10,1,4,0,2,5,FALSE
cookje01,Jeff Cook,PF,23,PHO,1980,66,NA,904,362,129,275,0.4690909090909091,0,3,0,129,272,0.4742647058823529,0.4690909090909091,104,129,0.8062015503875969,90,151,241,84,28,18,71,102,TRUE
cookom01,Omar Cook,PG,22,POR,2004,17,0,139,14,7,27,0.25925925925925924,0,1,0,7,26,0.2692307692307692,0.25925925925925924,0,0,NA,3,3,6,24,10,0,10,14,FALSE
cookqu01,Quinn Cook,PG,23,DAL/NOP,2017,14,0,188,79,33,66,0.5,11,26,0.4230769230769231,22,40,0.55,0.5833333333333334,2,5,0.4,1,6,7,26,4,0,13,13,TRUE
cooleja01,Jack Cooley,C,23,UTA,2015,16,0,87,27,9,22,0.4090909090909091,0,0,NA,9,22,0.4090909090909091,0.4090909090909091,9,21,0.42857142857142855,10,15,25,1,6,3,3,23,FALSE
coopedu01,Duane Cooper,PG,23,LAL,1993,65,0,645,156,62,158,0.3924050632911392,7,30,0.23333333333333334,55,128,0.4296875,0.41455696202531644,25,35,0.7142857142857143,13,37,50,150,18,2,69,66,FALSE
coopejo01,Joe Cooper,C,24,NJN,1982,1,0,11,2,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,1,1,2,0,0,0,1,2,FALSE
copato01,Tom Copa,C,27,SAS,1992,33,1,132,48,22,40,0.55,0,0,NA,22,40,0.55,0.55,4,13,0.3076923076923077,14,22,36,3,2,6,8,29,FALSE
copelch01,Chris Copeland,PF,28,NYK,2013,56,13,862,486,182,380,0.4789473684210526,59,140,0.42142857142857143,123,240,0.5125,0.5565789473684211,63,83,0.7590361445783133,34,85,119,27,16,12,50,104,FALSE
copelho01,Hollis Copeland,SF,24,NYK,1980,75,NA,1142,427,182,368,0.4945652173913043,0,2,0,182,366,0.4972677595628415,0.4945652173913043,63,86,0.7325581395348837,70,86,156,80,61,25,84,154,FALSE
copella01,Lanard Copeland,SG,24,PHI,1990,23,0,110,74,31,68,0.45588235294117646,1,5,0.2,30,63,0.47619047619047616,0.4632352941176471,11,14,0.7857142857142857,4,6,10,9,1,1,19,12,FALSE
corbity01,Tyrone Corbin,SF,23,SAS,1986,16,0,174,64,27,64,0.421875,0,1,0,27,63,0.42857142857142855,0.421875,10,14,0.7142857142857143,11,14,25,11,11,2,12,21,TRUE
corchch01,Chris Corchiani,PG,23,ORL,1992,51,1,741,255,77,193,0.39896373056994816,10,37,0.2702702702702703,67,156,0.42948717948717946,0.42487046632124353,91,104,0.875,18,60,78,141,45,2,74,94,FALSE
cottobr01,Bryce Cotton,PG,22,UTA,2015,15,0,159,80,29,69,0.42028985507246375,7,20,0.35,22,49,0.4489795918367347,0.47101449275362317,15,18,0.8333333333333334,3,15,18,15,4,0,12,6,FALSE
cottoja02,James Cotton,SG,22,SEA,1998,9,0,33,24,8,21,0.38095238095238093,0,4,0,8,17,0.47058823529411764,0.38095238095238093,8,9,0.8888888888888888,2,4,6,0,1,1,6,3,FALSE
coughjo01,John Coughran,SF,28,GSW,1980,24,NA,160,68,29,81,0.35802469135802467,2,9,0.2222222222222222,27,72,0.375,0.37037037037037035,8,14,0.5714285714285714,2,17,19,12,7,1,13,24,FALSE
courtjo01,Joe Courtney,PF,23,CHI/GSW,1993,12,0,104,33,13,32,0.40625,0,0,NA,13,32,0.40625,0.40625,7,9,0.7777777777777778,4,15,19,3,5,5,6,17,FALSE
couside01,DeMarcus Cousins,C,20,SAC,2011,81,62,2309,1143,432,1004,0.4302788844621514,3,18,0.16666666666666666,429,986,0.43509127789046653,0.43177290836653387,276,402,0.6865671641791045,217,482,699,204,85,68,268,332,TRUE
cousima01,Marcus Cousin,C,24,UTA,2011,4,0,18,4,2,3,0.6666666666666666,0,0,NA,2,3,0.6666666666666666,0.6666666666666666,0,0,NA,0,3,3,0,0,1,1,1,FALSE
covinro01,Robert Covington,SF,23,HOU,2014,7,0,34,16,6,14,0.42857142857142855,4,11,0.36363636363636365,2,3,0.6666666666666666,0.5714285714285714,0,0,NA,2,3,5,0,2,0,1,3,TRUE
coxch01,Chubby Cox,SG,27,WSB,1983,7,0,78,29,13,37,0.35135135135135137,0,2,0,13,35,0.37142857142857144,0.35135135135135137,3,6,0.5,7,3,10,6,0,1,9,16,FALSE
crabbal01,Allen Crabbe,SG,21,POR,2014,15,0,100,33,12,33,0.36363636363636365,6,14,0.42857142857142855,6,19,0.3157894736842105,0.45454545454545453,3,4,0.75,1,8,9,6,2,1,3,10,TRUE
crawfch01,Chris Crawford,PF,22,ATL,1998,40,0,256,150,46,110,0.41818181818181815,1,3,0.3333333333333333,45,107,0.4205607476635514,0.42272727272727273,57,68,0.8382352941176471,20,21,41,9,12,7,18,27,TRUE
crawfja01,Jamal Crawford,PG,20,CHI,2001,61,8,1050,282,107,304,0.3519736842105263,41,117,0.3504273504273504,66,187,0.35294117647058826,0.4194078947368421,27,34,0.7941176470588235,9,80,89,141,43,14,85,68,TRUE
crawfjo01,Joe Crawford,SF,22,NYK,2009,2,0,23,9,3,10,0.3,1,4,0.25,2,6,0.3333333333333333,0.35,2,2,1,1,3,4,1,1,0,0,2,FALSE
